PO,PO description,Date of document,Supplier,Status,Record source,Originated by,Invoicing company,Processing flow,Needed date,Shipping instruction,Ship to,Delivery date,Related requisitions IDs,Client,Contact,Ack date,Evaluation date,Delivery planned date,Creation date,Type of requisition,Shop for user,Order mode,Currency,Edit date,Payment term,Net total,Net total (Invoicing company currency),Gross total,Net total (EUR),Gross total (EUR),Processing status,PO(Corcentric ID),Order Purchaser,Original invoice,Amount,Routing code,[ATTR],[XATTR],Accounting group,Approval date,Technology,Technology + sub-commodities,Management currency,Invoicing company currency,Invoicing conversion rate,Currency conversion date,Confidential,Standard label,Created by,Modified by,Last modified,Interfaced,Interfaced,Incoterm,Invoiced amount,Remainder to be invoiced,LBC PR identifier,LBC status
4102048523,TAKAHATA - LCR_1031804 Marcaje Skirt FENDER - SE210/6 RL,2025-04-11,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-23,,MTPR34823,2025-05-13,",12332796,",0,0,,,,2025-04-11 07:26:04,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,6825.00000,6825.0000000000000,6825.00000,6825.00000,6825.00000,"Sent, Receiving started, Fully received",5652057,,,,0,0,0,1,2025-04-11,,no,EUR,EUR,1.00000000,2025-04-23,0,TAKAHATA - LCR_1031804 Marcaje Skirt FENDER - SE210/6 RL (4102048523),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:44:39,,no,FCA,0.00000,6825.00000,,
4402056404,Oferta 12032025 SE210-6 HL-Útil espectofotómetro pieza lens SE210-6 HL-TEKNIA,2025-04-11,23655,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-04-11,,MTPR34823,2025-05-29,",12166296,",0,0,,,,2025-04-11 09:46:18,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,750.00000,750.0000000000000,750.00000,750.00000,750.00000,"Sent, Receiving started, Fully received",5652918,,,,0,0,0,1,2025-04-11,,no,EUR,EUR,1.00000000,2025-04-11,0,Oferta 12032025 SE210-6 HL-Útil espectofotómetro pieza lens SE210-6 HL-TEKNIA (4402056404),63322,mohammed.el-kasri@valeo.com,2025-05-29 05:35:40,,no,FCA,0.00000,750.00000,,
4302142009,OFERTA13012024_TEKNIA MARTOS_PIEZAS ANTEMODIFICAS BRACKET BASIC Bracket LB HB_SE310 HL,2025-04-11,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-04-11,,MTPR34823,2025-04-14,",11728137,",0,0,,,,2025-04-11 10:59:36,1,dulce.banda@valeo.com,email,EUR,,Z101,846.12000,846.1200000000000,846.12000,846.12000,846.12000,"Sent, Receiving started, Fully received",5653218,,,,0,0,0,1,2025-04-11,,no,EUR,EUR,1.00000000,2025-04-11,0,OFERTA13012024_TEKNIA MARTOS_PIEZAS ANTEMODIFICAS BRACKET BASIC Bracket LB HB_SE310 HL (4302142009),210237,dulce.banda@valeo.com,2025-04-14 06:49:26,,no,FCA,0.00000,846.12000,,
4102048544,24-TMA-071 - LE27455-7 Lateral Outer Skirt - VW216 RL - 85000,2025-04-14,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-04-16,,MTPR34823,2025-04-15,",12235698,",0,0,,,,2025-04-14 17:30:34,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,85000.00000,85000.0000000000000,85000.00000,85000.00000,85000.00000,0,5661219,Juan-Manuel CRUZ,,,0,0,0,1,2025-04-14,,no,EUR,EUR,1.00000000,2025-04-16,0,24-TMA-071 - LE27455-7 Lateral Outer Skirt - VW216 RL - 85000 (4102048544),10352,andrea.perez-medina@valeo.com,2025-06-04 06:27:47,,no,FCA,0.00000,85000.00000,,
4102048556,GOLB059 - Coste aceleración - LF85506 - sun burn bezel - H24x - 20.03.25,2025-04-15,249350,Received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-09-01,",12378894,",0,0,,,,2025-04-15 10:27:04,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,22600.00000,22600.0000000000000,22600.00000,22600.00000,22600.00000,"Sent, Receiving started, Fully received",5665542,,,,0,0,0,1,2025-04-15,,no,EUR,EUR,1.00000000,2025-04-28,0,GOLB059 - Coste aceleración - LF85506 - sun burn bezel - H24x - 20.03.25 (4102048556),185234,macarena.fernandez-torres.ext@valeo.com,2025-09-01 08:51:06,,no,FCA,0.00000,22600.00000,,
4102048557,VW316 PA HL - Modificación molde DRL/PL/TI Support - Teknia,2025-04-15,23655,Received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-06-11,",12385455,",0,0,,,,2025-04-15 10:58:01,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,2676.00000,2676.0000000000000,2676.00000,2676.00000,2676.00000,"Receiving started, Fully received",5665746,,,,0,0,0,1,2025-04-15,,no,EUR,EUR,1.00000000,2025-04-28,0,VW316 PA HL - Modificación molde DRL/PL/TI Support - Teknia (4102048557),33323,francisco.martinez-liebana@valeo.com,2025-06-17 15:06:48,,no,FCA,0.00000,2676.00000,,
4102048558,MODPRO -0011-25 Cupra SE210/6 Small Bev High HL _ LB Bracket_ LCR_1029473- PROINSUR,2025-04-15,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-04-17,,MTPR34823,2025-06-02,",12280719,",0,0,,,,2025-04-15 12:17:39,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,2177.00000,2177.0000000000000,2177.00000,2177.00000,2177.00000,"Sent, Receiving started, Fully received",5666253,,,,0,0,0,1,2025-04-15,,no,EUR,EUR,1.00000000,2025-04-17,0,MODPRO -0011-25 Cupra SE210/6 Small Bev High HL _ LB Bracket_ LCR_1029473- PROINSUR (4102048558),210237,mohammed.el-kasri@valeo.com,2025-06-02 05:43:41,,no,FCA,0.00000,2177.00000,,
4102048561,ModOth - RFQ LE27455 SKIRT VW 216 RL - LE27455-LE27457 Lateral Outer Skirt - VW216 RL - 820,2025-04-15,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-04-24,,MTPR34823,2025-07-25,",12301110,",0,0,,,,2025-04-15 17:45:04,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,820.00000,820.0000000000000,820.00000,820.00000,820.00000,"Sent, Receiving started, Fully received",5667537,,,,0,0,0,1,2025-04-15,,no,EUR,EUR,1.00000000,2025-04-24,0,ModOth - RFQ LE27455 SKIRT VW 216 RL - LE27455-LE27457 Lateral Outer Skirt - VW216 RL - 820 (4102048561),19877,andrea.perez-medina@valeo.com,2025-07-25 11:40:47,,no,FCA,0.00000,820.00000,,
4102048568,CL Lens holder x24x MOD,2025-04-16,249350,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-09-08,",12390966,",0,0,,,,2025-04-16 16:00:08,1,francisco-miguel.toval@valeo.com,memail,EUR,,Z101,1858.20000,1858.2000000000000,1858.20000,1858.20000,1858.20000,"Sent, Receiving started, Fully received",5673252,,,,0,0,0,1,2025-04-16,,no,EUR,EUR,1.00000000,2025-04-28,0,CL Lens holder x24x MOD (4102048568),49314,francisco-miguel.toval@valeo.com,2025-09-08 09:10:04,,no,FCA,0.00000,1858.20000,,
4102048566,MOD x24x alojamiento capsulas Bllite Bracket,2025-04-16,207413,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-09-08,",12391341,",0,0,,,,2025-04-16 16:00:09,1,francisco-miguel.toval@valeo.com,memail,EUR,,Z101,2891.00000,2891.0000000000000,2891.00000,2891.00000,2891.00000,"Sent, Receiving started, Fully received",5673255,,,,0,0,0,1,2025-04-16,,no,EUR,EUR,1.00000000,2025-04-28,0,MOD x24x alojamiento capsulas Bllite Bracket (4102048566),49314,francisco-miguel.toval@valeo.com,2025-09-08 09:08:13,,no,FCA,0.00000,2891.00000,,
4102048567,MOD x24x alojamiento capsulas Main Bracket,2025-04-16,207413,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-09-08,",12391578,",0,0,,,,2025-04-16 16:00:10,1,francisco-miguel.toval@valeo.com,memail,EUR,,Z101,2123.00000,2123.0000000000000,2123.00000,2123.00000,2123.00000,"Sent, Receiving started, Fully received",5673258,,,,0,0,0,1,2025-04-16,,no,EUR,EUR,1.00000000,2025-04-28,0,MOD x24x alojamiento capsulas Main Bracket (4102048567),49314,francisco-miguel.toval@valeo.com,2025-09-08 09:09:15,,no,FCA,0.00000,2123.00000,,
4402056483,TAKAHATA - Gripper Main Bezel LC16461- SE210/6 RL,2025-04-21,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-04-30,",12385845,",0,0,,,,2025-04-21 07:03:03,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2820.00000,2820.0000000000000,2820.00000,2820.00000,2820.00000,"Sent, Receiving started, Fully received",5685273,,,,0,0,0,1,2025-04-21,,no,EUR,EUR,1.00000000,2025-04-28,0,TAKAHATA - Gripper Main Bezel LC16461- SE210/6 RL (4402056483),63322,alberto.munoz-moreno@valeo.com,2025-04-30 14:33:08,,no,FCA,0.00000,2820.00000,,
4402056493,TAKAHATA - Gripper LC17354 FLAT LIGHTGUIDE AMBIENT TRUNK - SE210/6 RL,2025-04-21,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-04-30,",12440973,",0,0,,,,2025-04-21 14:36:07,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2150.00000,2150.0000000000000,2150.00000,2150.00000,2150.00000,"Sent, Receiving started, Fully received",5686551,,,,0,0,0,1,2025-04-21,,no,EUR,EUR,1.00000000,2025-04-28,0,TAKAHATA - Gripper LC17354 FLAT LIGHTGUIDE AMBIENT TRUNK - SE210/6 RL (4402056493),63322,alberto.munoz-moreno@valeo.com,2025-04-30 14:33:26,,no,FCA,0.00000,2150.00000,,
4102048577,MxB x24x SESE MOD,2025-04-22,207413,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-04-28,,MTPR34823,2025-09-08,",12391029,",0,0,,,,2025-04-22 06:45:47,1,francisco-miguel.toval@valeo.com,memail,EUR,,Z101,7123.00000,7123.0000000000000,7123.00000,7123.00000,7123.00000,"Sent, Receiving started, Fully received",5689224,,,,0,0,0,1,2025-04-22,,no,EUR,EUR,1.00000000,2025-04-28,0,MxB x24x SESE MOD (4102048577),49314,francisco-miguel.toval@valeo.com,2025-09-08 09:10:47,,no,FCA,0.00000,7123.00000,,
4302142191,OFERTA 0058.1-25 _PROINSUR_piezas para montaje urgente_SEAT 310 HL,2025-04-22,33391,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-04-30,,MTPR34823,2025-05-19,",12379365,",0,0,,,,2025-04-22 07:18:31,1,dulce.banda@valeo.com,email,EUR,,Z101,85.49000,85.4900000000000,85.49000,85.49000,85.49000,"Sent, Receiving started, Fully received",5689485,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-04-22,,no,EUR,EUR,1.00000000,2025-04-30,0,OFERTA 0058.1-25 _PROINSUR_piezas para montaje urgente_SEAT 310 HL (4302142191),210237,dulce.banda@valeo.com,2025-05-19 10:46:32,,no,FCA,0.00000,85.49000,,
4102048589,"Adelantar trabajos COVER FENDER LIMO AUDI , CAVIDADES NUEVAS-AU513 E6RL",2025-04-23,33391,Received,Manual,juan.gallego@valeo.com,MTPR,Standard,2025-04-23,,MTPR34823,2025-04-23,",12243342,",0,0,,,,2025-04-23 07:45:59,1,juan.gallego@valeo.com,email,EUR,,Z101,6506.00000,6506.0000000000000,6506.00000,6506.00000,6506.00000,"Sent, Receiving started, Fully received",5696250,,,,0,0,0,1,2025-04-23,,no,EUR,EUR,1.00000000,2025-04-23,0,"Adelantar trabajos COVER FENDER LIMO AUDI , CAVIDADES NUEVAS-AU513 E6RL (4102048589)",210237,juan.gallego@valeo.com,2025-04-23 08:11:24,,no,FCA,0.00000,6506.00000,,
4302142272,Inyección CL Lens x24x,2025-04-24,33391,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-05-05,,MTPR34823,2025-05-27,",12443826,",0,0,,,,2025-04-24 08:01:34,1,francisco-miguel.toval@valeo.com,email,EUR,,Z101,838.07000,838.0700000000000,838.07000,838.07000,838.07000,"Sent, Receiving started, Fully received",5703123,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-04-24,,no,EUR,EUR,1.00000000,2025-05-05,0,Inyección CL Lens x24x (4302142272),49314,francisco-miguel.toval@valeo.com,2025-05-27 15:17:40,,no,FCA,0.00000,838.07000,,
4302142325,0059-25 Oferta 1ª inyección molde bracket lb SE210 HL REF INYECTADA LC02248-49-PROINSUR,2025-04-24,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-04-30,,MTPR34823,2025-04-25,",12409494,",0,0,,,,2025-04-24 13:52:09,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,360.35000,360.3500000000000,360.35000,360.35000,360.35000,"Sent, Receiving started, Fully received",5704956,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-04-24,,no,EUR,EUR,1.00000000,2025-04-30,0,0059-25 Oferta 1ª inyección molde bracket lb SE210 HL REF INYECTADA LC02248-49-PROINSUR (4302142325),210237,mohammed.el-kasri@valeo.com,2025-04-25 05:35:34,,no,FCA,0.00000,360.35000,,
4302142328,0060-25 Oferta 1ª inyección molde bracket MXB SE210 HL REF INYECTADA LC02300-1-PROINSUR,2025-04-24,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-04-30,,MTPR34823,2025-04-25,",12409671,",0,0,,,,2025-04-24 13:52:16,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,367.88000,367.8800000000000,367.88000,367.88000,367.88000,"Sent, Receiving started, Fully received",5704959,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-04-24,,no,EUR,EUR,1.00000000,2025-04-30,0,0060-25 Oferta 1ª inyección molde bracket MXB SE210 HL REF INYECTADA LC02300-1-PROINSUR (4302142328),210237,mohammed.el-kasri@valeo.com,2025-04-25 05:35:03,,no,FCA,0.00000,367.88000,,
4402056583,24-TMA-071 - LE13490-1 Tail Lightguides L - VW216 RL - 20813,2025-04-29,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-04-29,,MTPR34823,2025-11-11,",12275352,",0,0,,,,2025-04-29 08:19:21,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,20813.00000,20813.0000000000000,20813.00000,20813.00000,20813.00000,Receiving started,5720613,,,,0,0,0,1,2025-04-29,,no,EUR,EUR,1.00000000,2025-04-29,0,24-TMA-071 - LE13490-1 Tail Lightguides L - VW216 RL - 20813 (4402056583),63322,interface,2025-11-11 17:06:43,,no,FCA,0.00000,20813.00000,,
4102048608,ModPro - LCR_1034480 - 20250411 - LF05600 BLACK LOGO LENS - VW20_6 RL - 2110,2025-04-29,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-05-07,,MTPR34823,2025-05-19,",12468213,",0,0,,,,2025-04-29 10:16:01,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,2110.00000,2110.0000000000000,2110.00000,2110.00000,2110.00000,"Sent, Receiving started, Fully received",5721357,,,,0,0,0,1,2025-04-29,,no,EUR,EUR,1.00000000,2025-05-07,0,ModPro - LCR_1034480 - 20250411 - LF05600 BLACK LOGO LENS - VW20_6 RL - 2110 (4102048608),16568,andrea.perez-medina@valeo.com,2025-05-19 12:50:11,,no,FCA,0.00000,2110.00000,,
4102048609,ModPro - LCR_1032378 - 20250411 - LE82049 White LOGO LENS - VW210_6 RL - 1880,2025-04-29,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-05-07,,MTPR34823,2025-05-19,",12469869,",0,0,,,,2025-04-29 10:17:12,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,1880.00000,1880.0000000000000,1880.00000,1880.00000,1880.00000,"Sent, Receiving started, Fully received",5721369,,,,0,0,0,1,2025-04-29,,no,EUR,EUR,1.00000000,2025-05-07,0,ModPro - LCR_1032378 - 20250411 - LE82049 White LOGO LENS - VW210_6 RL - 1880 (4102048609),16568,andrea.perez-medina@valeo.com,2025-05-19 12:49:33,,no,FCA,0.00000,1880.00000,,
4102048610,LCR_1032378 - LE82049 White LOGO LENS - Modificacion clipajes y marcajes,2025-04-29,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-05-07,,MTPR34823,2025-06-11,",12441237,",0,0,,,,2025-04-29 10:18:19,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,3920.00000,3920.0000000000000,3920.00000,3920.00000,3920.00000,"Sent, Receiving started, Fully received",5721378,,,,0,0,0,1,2025-04-29,,no,EUR,EUR,1.00000000,2025-05-07,0,LCR_1032378 - LE82049 White LOGO LENS - Modificacion clipajes y marcajes (4102048610),16568,andrea.perez-medina@valeo.com,2025-06-11 08:56:03,,no,FCA,0.00000,3920.00000,,
4102048612,MODOTH_OFERTA 21042025 SE310 HL_TEKNIA MARTOS _Modificación molde bracket basis SE 310HL,2025-04-29,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-05-05,,MTPR34823,2025-05-30,",12443511,",0,0,,,,2025-04-29 13:28:36,1,dulce.banda@valeo.com,email,EUR,,Z101,875.00000,875.0000000000000,875.00000,875.00000,875.00000,"Sent, Receiving started, Fully received",5722458,,,,0,0,0,1,2025-04-29,,no,EUR,EUR,1.00000000,2025-05-05,0,MODOTH_OFERTA 21042025 SE310 HL_TEKNIA MARTOS _Modificación molde bracket basis SE 310HL (4102048612),16568,dulce.banda@valeo.com,2025-05-30 07:27:48,,no,FCA,0.00000,875.00000,,
4402056591,TAKAHATA - Gripper LC17183/4 AMBIENT MASSIVE LIGHGUIDE FENDER - SE210/6 RL,2025-05-08,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-05-08,,MTPR34823,2025-07-03,",12444255,",0,0,,,,2025-05-08 10:54:29,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2900.00000,2900.0000000000000,2900.00000,2900.00000,2900.00000,"Sent, Receiving started, Fully received",5744145,,,,0,0,0,1,2025-05-08,,no,EUR,EUR,1.00000000,2025-05-08,0,TAKAHATA - Gripper LC17183/4 AMBIENT MASSIVE LIGHGUIDE FENDER - SE210/6 RL (4402056591),63322,alberto.munoz-moreno@valeo.com,2025-07-03 13:19:07,,no,FCA,0.00000,2900.00000,,
4102048625,Pedido adelanto para molde shild connection pin trunk,2025-05-12,249350,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-05-13,,MTPR34823,2025-05-14,",12527418,",0,0,,,,2025-05-12 08:10:12,1,andrea.perez-medina@valeo.com,memail,EUR,,Z101,5186.62000,5186.6200000000000,5186.62000,5186.62000,5186.62000,"Sent, Receiving started, Fully received",5754117,,,,0,0,0,1,2025-05-12,,no,EUR,EUR,1.00000000,2025-05-13,0,Pedido adelanto para molde shild connection pin trunk (4102048625),16568,andrea.perez-medina@valeo.com,2025-05-14 09:52:25,,no,FCA,0.00000,5186.62000,,
4102048654,"MODOTH_Oferta 210420251 SE310 HL, TEKNIA MARTOS_Modificacion molde BRACKET HIGH",2025-05-13,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-05-13,,MTPR34823,2025-05-30,",12458583,",0,0,,,,2025-05-13 11:58:37,1,dulce.banda@valeo.com,email,EUR,,Z101,375.00000,375.0000000000000,375.00000,375.00000,375.00000,"Sent, Receiving started, Fully received",5762337,,,,0,0,0,1,2025-05-13,,no,EUR,EUR,1.00000000,2025-05-13,0,"MODOTH_Oferta 210420251 SE310 HL, TEKNIA MARTOS_Modificacion molde BRACKET HIGH (4102048654)",16568,dulce.banda@valeo.com,2025-05-30 07:26:16,,no,FCA,0.00000,375.00000,,
4302142776,PROINSUR - Compra componente LB47746 - SE210 HL,2025-05-14,33391,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-05-14,,MTPR34823,2025-05-14,",12530778,",0,0,,,,2025-05-14 12:34:27,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,19.48000,19.4800000000000,19.48000,19.48000,19.48000,"Sent, Receiving started, Fully received",5768673,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-14,,no,EUR,EUR,1.00000000,2025-05-14,0,PROINSUR - Compra componente LB47746 - SE210 HL (4302142776),16568,alberto.munoz-moreno@valeo.com,2025-05-14 12:51:36,,no,FCA,0.00000,19.48000,,
4302142797,TEKNIA - Caja LB47759 para montajes internos - SE210 HL,2025-05-15,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-05-15,,MTPR34823,2025-05-15,",12486351,",0,0,,,,2025-05-15 07:49:10,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,55.84000,55.8400000000000,55.84000,55.84000,55.84000,"Sent, Receiving started, Fully received",5772810,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-15,,no,EUR,EUR,1.00000000,2025-05-15,0,TEKNIA - Caja LB47759 para montajes internos - SE210 HL (4302142797),16568,alberto.munoz-moreno@valeo.com,2025-05-15 08:11:17,,no,FCA,0.00000,55.84000,,
4302142868,B23068091-19-05-25- lb4774 - LB47759 - TEKNIA - H24x,2025-05-19,23655,Received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-06-02,,MTPR34823,2025-06-09,",12636837,",0,0,,,,2025-05-19 14:02:07,1,macarena.fernandez-torres.ext@valeo.com,email,EUR,,Z101,162.25000,162.2500000000000,162.25000,162.25000,162.25000,"Sent, Receiving started, Fully received",5786517,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-19,,no,EUR,EUR,1.00000000,2025-06-02,0,B23068091-19-05-25- lb4774 - LB47759 - TEKNIA - H24x (4302142868),46977,macarena.fernandez-torres.ext@valeo.com,2025-06-09 07:28:59,,no,FCA,0.00000,162.25000,,
4302142957,0067-25 Oferta 2ª inyección molde bracket lb SE210 REF INYECTADA LC02248-49 ) PROINSUR,2025-05-21,33391,Canceled,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-06-05,,MTPR34823,,",12497727,",0,0,,,,2025-05-21 15:13:53,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,0.00000,0.0000000000000,0.00000,0.00000,0.00000,Sent,5800635,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-21,,no,EUR,EUR,1.00000000,2025-05-22,0,0067-25 Oferta 2ª inyección molde bracket lb SE210 REF INYECTADA LC02248-49 ) PROINSUR (4302142957),46977,alberto.munoz-moreno@valeo.com,2025-05-22 08:56:12,,no,FCA,0.00000,0.00000,,
4402056831,TAKAHATA - Gripper LC89578/9 LIGHTGUIDE AMBIENT TRUNK  - SE210/6 RL,2025-05-26,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-06-03,,MTPR34823,2025-05-27,",12445026,",0,0,,,,2025-05-26 06:25:06,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2860.00000,2860.0000000000000,2860.00000,2860.00000,2860.00000,"Sent, Receiving started, Fully received",5816640,,,,0,0,0,1,2025-05-26,,no,EUR,EUR,1.00000000,2025-06-03,0,TAKAHATA - Gripper LC89578/9 LIGHTGUIDE AMBIENT TRUNK  - SE210/6 RL (4402056831),63322,alberto.munoz-moreno@valeo.com,2025-05-27 09:38:28,,no,FCA,0.00000,2860.00000,,
4102048741,PROINSUR - Modificacion Support PL LCR_1036102 - SE210 HL,2025-05-27,33391,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-06-09,,MTPR34823,2025-08-13,",12757320,",0,0,,,,2025-05-27 17:11:56,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,1780.00000,1780.0000000000000,1780.00000,1780.00000,1780.00000,"Sent, Receiving started, Fully received",5827383,,,,0,0,0,1,2025-05-27,,no,EUR,EUR,1.00000000,2025-06-09,0,PROINSUR - Modificacion Support PL LCR_1036102 - SE210 HL (4102048741),16568,alberto.munoz-moreno@valeo.com,2025-08-13 06:51:04,,no,FCA,0.00000,1780.00000,,
4302143059,0052-25 OFERTA componentes estándar LA91950 - SE210 HL High -PROINSUR,2025-05-27,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-05-27,,MTPR34823,2025-06-09,",12166512,",0,0,,,,2025-05-27 17:18:44,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,71.03000,71.0300000000000,71.03000,71.03000,71.03000,"Sent, Receiving started, Fully received",5827410,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-27,,no,EUR,EUR,1.00000000,2025-05-27,0,0052-25 OFERTA componentes estándar LA91950 - SE210 HL High -PROINSUR (4302143059),16568,mohammed.el-kasri@valeo.com,2025-06-09 06:01:25,,no,FCA,0.00000,71.03000,,
4402056941,Taill Collimator,2025-05-28,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-06-04,,MTPR34823,2025-07-08,",12693738,",0,0,,,,2025-05-28 06:27:51,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,10638.00000,10638.0000000000000,10638.00000,10638.00000,10638.00000,"Receiving started, Fully received",5830209,,,,0,0,0,1,2025-05-28,,no,EUR,EUR,1.00000000,2025-06-04,0,Taill Collimator (4402056941),63322,andrea.perez-medina@valeo.com,2025-08-22 11:52:31,,no,FCA,0.00000,10638.00000,,
4102048759,Oferta CL bezel Takahata,2025-05-28,249350,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-06-10,,MTPR34823,2025-09-08,",12785163,",0,0,,,,2025-05-28 15:13:17,1,francisco-miguel.toval@valeo.com,memail,EUR,,Z101,2340.20000,2340.2000000000000,2340.20000,2340.20000,2340.20000,"Sent, Receiving started, Fully received",5834253,,,,0,0,0,1,2025-05-28,,no,EUR,EUR,1.00000000,2025-06-10,0,Oferta CL bezel Takahata (4102048759),46977,francisco-miguel.toval@valeo.com,2025-09-08 09:14:03,,no,FCA,0.00000,2340.20000,,
4302143137,Cargos aduaneros,2025-05-28,249350,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-06-02,,MTPR34823,2025-05-29,",12659907,",0,0,,,,2025-05-28 16:51:38,1,andrea.perez-medina@valeo.com,memail,EUR,,Z101,2040.39000,2040.3900000000000,2040.39000,2040.39000,2040.39000,"Sent, Receiving started, Fully received",5834559,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-28,,no,EUR,EUR,1.00000000,2025-06-02,0,Cargos aduaneros (4302143137),16568,andrea.perez-medina@valeo.com,2025-05-29 15:04:27,,no,FCA,0.00000,2040.39000,,
4302143275,0088-25 OFERTA componentes ref 90154247 - COP - Pre - series - H24x,2025-05-29,33391,Received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-06-11,,MTPR34823,2025-06-03,",12810519,",0,0,,,,2025-05-29 15:52:39,1,macarena.fernandez-torres.ext@valeo.com,email,EUR,,Z101,45.19000,45.1900000000000,45.19000,45.19000,45.19000,"Sent, Receiving started, Fully received",5839290,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-05-29,,no,EUR,EUR,1.00000000,2025-06-11,0,0088-25 OFERTA componentes ref 90154247 - COP - Pre - series - H24x (4302143275),8812,macarena.fernandez-torres.ext@valeo.com,2025-06-03 15:05:12,,no,FCA,0.00000,45.19000,,
